cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
1152979-17-3,1-Phenyl-1H-pyrazole-3-carboxamide,NC(=O)c1ccn(-c2ccccc2)n1,BD01089513,100mg,605.15,InStock,6051.5,1.0,0.0,0.0,0.0
14488-45-0,Propan-1-amine hydroiodide,CCCN.I,BD01089697,1g,18.85,InStock,18.85,1.0,0.0,0.0,0.0
1529181-01-8,3-Amino-2-(trifluoromethyl)propan-1-ol,NCC(CO)C(F)(F)F,BD01090127,50mg,601.9,InStock,12038.0,1.0,0.0,0.0,0.0
104774-93-8,3-[3-(Trifluoromethyl)phenyl]propan-1-amine hydrochloride,Cl.NCCCc1cccc(C(F)(F)F)c1,BD01090175,100mg,198.25,InStock,1982.5,1.0,0.0,0.0,0.0
1336963-98-4,3-Bromo-2-fluoroaniline hydrochloride,Cl.Nc1cccc(Br)c1F,BD01090261,1g,36.4,InStock,36.4,1.0,0.0,0.0,0.0
91569-21-0,Methyl 4-amino-2-naphthoate,COC(=O)c1cc(N)c2ccccc2c1,BD01090333,100mg,621.4,InStock,6214.0,1.0,0.0,0.0,0.0
57294-58-3,1-Cyclopropylpropan-2-amine hydrochloride,CC(N)CC1CC1.Cl,BD01090372,100mg,458.25,InStock,4582.5,1.0,0.0,0.0,0.0
1305712-16-6,"2-(2,4-Dichlorophenyl)cyclopropan-1-amine hydrochloride",Cl.NC1CC1c1ccc(Cl)cc1Cl,BD01090569,100mg,524.55,InStock,5245.5,1.0,0.0,0.0,0.0
2397550-95-5,tert-Butyl (3-(5-aminonaphthalen-1-yl)propyl)carbamate,CC(C)(C)OC(=O)NCCCc1cccc2c(N)cccc12,BD01090620,25mg,573.3,InStock,22932.0,1.0,0.0,0.0,0.0
2137836-61-2,"(2,3,6-Trifluorophenyl)hydrazine hydrochloride",Cl.NNc1c(F)ccc(F)c1F,BD01090828,100mg,449.15,InStock,4491.5,1.0,0.0,0.0,0.0
75694-86-9,4-Amino-3-methylbutan-1-ol,CC(CN)CCO,BD01091524,50mg,482.95,InStock,9659.0,1.0,0.0,0.0,0.0
1270583-17-9,1-(3-Fluoro-5-methoxyphenyl)ethan-1-amine,COc1cc(F)cc(C(C)N)c1,BD01091580,100mg,1031.55,InStock,10315.5,1.0,0.0,0.0,0.0
1354970-73-2,"(3S)-3-Amino-3-(2,4-difluorophenyl)propanoic acid hydrochloride",Cl.N[C@@H](CC(=O)O)c1ccc(F)cc1F,BD01091622,100mg,807.95,InStock,8079.5,1.0,0.0,0.0,0.0
1844884-59-8,(4-(Aminomethyl)pyridin-2-yl)methanol hydrochloride,Cl.NCc1ccnc(CO)c1,BD01092143,100mg,257.4,InStock,2574.0,1.0,0.0,0.0,0.0
13079-20-4,2-Amino-4-methylpentanamide,CC(C)CC(N)C(N)=O,BD01092401,1g,122.85,InStock,122.85,2.0,0.0,0.0,0.0
1213185-93-3,(S)-(5-Bromo-2-fluorophenyl)(cyclopropyl)methanamine,N[C@H](c1cc(Br)ccc1F)C1CC1,BD01092474,100mg,1088.1,InStock,10881.0,1.0,0.0,0.0,0.0
158868-44-1,1-(1-Benzothiophen-3-yl)ethan-1-amine,CC(N)c1csc2ccccc12,BD01092712,100mg,460.85,InStock,4608.5,1.0,0.0,0.0,0.0
2222690-89-1,MorDalphos Pd G3,CS(=O)(=O)O.Nc1ccccc1-c1[c-]cccc1.[Pd].c1ccc(P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)c(N2CCOCC2)c1,BD01092806,100mg,128.05,InStock,1280.5,1.0,0.0,0.0,0.0
2711-55-9,2-(4-(Trifluoromethyl)phenyl)cyclopropanamine hydrochloride,Cl.NC1CC1c1ccc(C(F)(F)F)cc1,BD01093151,100mg,464.1,InStock,4641.0,1.0,0.0,0.0,0.0
1657-84-7,2-Methoxy-4-(methylsulfanyl)aniline,COc1cc(SC)ccc1N,BD01093212,100mg,221.65,InStock,2216.5,1.0,0.0,0.0,0.0
1269634-07-2,Methyl 3-amino-3-(2-methoxyphenyl)propanoate hydrochloride,COC(=O)CC(N)c1ccccc1OC.Cl,BD01093245,100mg,899.6,InStock,8996.0,1.0,0.0,0.0,0.0
1361947-75-2,3-Amino-6-chloropyridazin-4-ol,Nc1nnc(Cl)cc1O,BD01093606,100mg,380.25,InStock,3802.5,1.0,0.0,0.0,0.0
915280-81-8,"4-(2-(2,2,2-Trifluoroacetyl)hydrazinyl)benzenesulfonamide",NS(=O)(=O)c1ccc(NNC(=O)C(F)(F)F)cc1,BD01093955,10mg,501.15,InStock,50115.0,1.0,0.0,0.0,0.0
1566362-28-4,1-(2-Amino-4-(methylthio)phenyl)ethanone,CSc1ccc(C(C)=O)c(N)c1,BD01094023,100mg,540.8,InStock,5408.0,1.0,0.0,0.0,0.0
182808-16-8,"4-Amino-5-chloro-2,3-dihydrobenzofuran-7-carboxamide",NC(=O)c1cc(Cl)c(N)c2c1OCC2,BD01094409,25mg,596.05,InStock,23842.0,2.0,0.0,0.0,0.0
371786-11-7,"Triphenylene-1,5,9-triamine",Nc1cccc2c1c1cccc(N)c1c1cccc(N)c21,BD01094530,100mg,644.15,InStock,6441.5,3.0,0.0,0.0,0.0
1212278-77-7,"(S)-1-(2,3-Dihydro-1H-inden-5-yl)ethanamine",C[C@H](N)c1ccc2c(c1)CCC2,BD01095086,50mg,919.75,InStock,18395.0,1.0,0.0,0.0,0.0
1421258-65-2,Fmoc-(R)-3-Amino-4-(4-methoxy-phenyl)-butyric acid,COc1ccc(CC(N)[C@H](C(=O)O)C(=O)OCC2c3ccccc3-c3ccccc32)cc1,BD01095276,100mg,286.0,InStock,2860.0,1.0,0.0,0.0,0.0
76091-02-6,1-(2-Chlorophenyl)-1H-pyrazol-3-amine,Nc1ccn(-c2ccccc2Cl)n1,BD01095333,100mg,539.5,InStock,5395.0,1.0,0.0,0.0,0.0
474023-97-7,(S)-2-Amino-4-((tert-butyldimethylsilyl)oxy)butanoic acid,CC(C)(C)[Si](C)(C)OCC[C@H](N)C(=O)O,BD01095517,100mg,14.95,InStock,149.5,1.0,0.0,0.0,0.0
189035-43-6,Sialylglycopeptide,CC(=O)NC1C(NC(=O)CC(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CCCCN)C(C)C)C(=O)NC(CCCCN)C(=O)NC(C(=O)O)C(C)O)OC(CO)C(OC2OC(CO)C(OC3OC(COC4OC(CO)C(O)C(O)C4OC4OC(CO)C(OC5OC(COC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C(O)C(O)C5O)C(O)C4NC(C)=O)C(O)C(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(OC5OC(COC6(C(=O)[O-])CC(O)C(NC(C)=O)C(C(O)C(O)CO)O6)C(O)C(O)C5O)C(O)C4NC(C)=O)C3O)C(O)C2NC(C)=O)C1O.[Na+].[Na+],BD01095639,25mg,1814.15,InStock,72566.0,3.0,0.0,0.0,0.0
208259-58-9,Methyl 2-amino-3-(pyridin-3-yl)propanoate dihydrochloride,COC(=O)C(N)Cc1cccnc1.Cl.Cl,BD01095752,100mg,566.15,InStock,5661.5,1.0,0.0,0.0,0.0
1305712-89-3,tert-Butyl 3-amino-4-cyanopyrrolidine-1-carboxylate,CC(C)(C)OC(=O)N1CC(N)C(C#N)C1,BD01096117,100mg,245.7,InStock,2457.0,1.0,0.0,0.0,0.0
5398-29-8,3-(Carbamimidoylthio)propanoic acid,N=C(N)SCCC(=O)O,BD01096774,25g,25.35,InStock,1.01,1.0,0.0,0.0,0.0
1389852-29-2,(R)-1-(3-(Difluoromethyl)-2-fluorophenyl)ethanamine,C[C@@H](N)c1cccc(C(F)F)c1F,BD01097450,100mg,372.45,InStock,3724.5,1.0,0.0,0.0,0.0
1426520-69-5,"Benzenemethanamine, 4-[4-[4-(trifluoromethoxy)phenyl]-1-piperidinyl]-",NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1,BD01097457,250mg,157.3,InStock,629.2,1.0,0.0,0.0,0.0
1061214-06-9,4-(2-(1-(p-Tolyl)ethylidene)hydrazinyl)benzenesulfonamide,CC(=NNc1ccc(S(N)(=O)=O)cc1)c1ccc(C)cc1,BD01097507,100mg,319.8,InStock,3198.0,1.0,0.0,0.0,0.0
114503-42-3,"2,5-Dimethoxyterephthalohydrazide",COc1cc(C(=O)NN)c(OC)cc1C(=O)NN,BD01097790,100mg,32.5,InStock,325.0,2.0,0.0,0.0,0.0
1355992-59-4,"3'',4'',5'',6''-Tetrakis(4'-amino[1,1'-biphenyl]-4-yl)-[1,1':4',1'':2'',1''':4''',1''''-Quinquephenyl]-4,4''''-diamine",Nc1ccc(-c2ccc(-c3c(-c4ccc(-c5ccc(N)cc5)cc4)c(-c4ccc(-c5ccc(N)cc5)cc4)c(-c4ccc(-c5ccc(N)cc5)cc4)c(-c4ccc(-c5ccc(N)cc5)cc4)c3-c3ccc(-c4ccc(N)cc4)cc3)cc2)cc1,BD01097956,100mg,184.6,InStock,1846.0,6.0,0.0,0.0,0.0
946511-97-3,(S)-2-Ethylbutyl 2-aminopropanoate hydrochloride,CCC(CC)COC(=O)[C@H](C)N.Cl,BD01097982,1g,44.2,InStock,44.2,1.0,0.0,0.0,0.0
1398048-78-6,6-(3-(Oxazol-2-yl)propyl)pyridin-3-amine,Nc1ccc(CCCc2ncco2)nc1,BD01098114,100mg,1035.45,InStock,10354.5,1.0,0.0,0.0,0.0
2828431-90-7,"(R)-2-Amino-2-(3,5-difluoropyridin-2-yl)ethanol dihydrochloride",Cl.Cl.N[C@@H](CO)c1ncc(F)cc1F,BD01098147,100mg,1151.15,InStock,11511.5,1.0,0.0,0.0,0.0
957855-54-8,4-Amino-2-fluoro-N-(1-methylpiperidin-4-yl)benzamide,CN1CCC(NC(=O)c2ccc(N)cc2F)CC1,BD01098621,100mg,393.9,InStock,3939.0,1.0,0.0,0.0,0.0
116489-65-7,"3-(3H-Imidazo[4,5-b]pyridin-2-yl)aniline",Nc1cccc(-c2nc3cccnc3[nH]2)c1,BD01099209,100mg,633.75,InStock,6337.5,1.0,0.0,0.0,0.0
1337269-44-9,1-(3-Chloro-5-(trifluoromethyl)phenyl)ethanamine,CC(N)c1cc(Cl)cc(C(F)(F)F)c1,BD01099448,100mg,1216.8,InStock,12168.0,1.0,0.0,0.0,0.0
1350518-27-2,"Triphenylene-2,3,6,7,10,11-hexaamine hexahydrochloride",Cl.Cl.Cl.Cl.Cl.Cl.Nc1cc2c3cc(N)c(N)cc3c3cc(N)c(N)cc3c2cc1N,BD01099512,100mg,250.25,InStock,2502.5,6.0,0.0,0.0,0.0
170569-87-6,4-(5-Phenyl-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccccc2)cc1,BD01099637,50mg,967.2,InStock,19344.0,1.0,0.0,0.0,0.0
2411635-69-1,"2-Amino-2-(2,6-difluorophenyl)acetic acid hydrochloride",Cl.NC(C(=O)O)c1c(F)cccc1F,BD01099694,100mg,899.6,InStock,8996.0,1.0,0.0,0.0,0.0
182808-04-4,"Methyl 4-amino-5-chloro-2,3-dihydrobenzofuran-7-carboxylate",COC(=O)c1cc(Cl)c(N)c2c1OCC2,BD01099722,100mg,254.8,InStock,2548.0,1.0,0.0,0.0,0.0
1261650-51-4,3-Amino-5-(trifluoromethoxy)phenol,Nc1cc(O)cc(OC(F)(F)F)c1,BD01100123,100mg,187.2,InStock,1872.0,1.0,0.0,0.0,0.0
30334-69-1,"1,1,2,2,3,3,4,4,4-Nonafluorobutane-1-sulfonamide",NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BD01100668,1g,55.9,InStock,55.9,1.0,0.0,0.0,0.0
300801-03-0,"N2-(N-glycyl-L-histidyl)-L-Lysine, copper complex,acetate",CC(=O)O.NCCCC[C@H](N=C([O-])[C@H](Cc1cnc[nH]1)[N-]C(=O)CN)C(=O)O.[Cu+2],BD01101026,100mg,184.6,InStock,1846.0,2.0,0.0,0.0,0.0
1569986-91-9,2-Fluoro-4-methoxy-5-nitroaniline,COc1cc(F)c(N)cc1[N+](=O)[O-],BD01101105,100mg,57.2,InStock,572.0,1.0,0.0,0.0,0.0
1221725-65-0,2-[4-(Aminomethyl)phenoxy]ethan-1-ol hydrochloride,Cl.NCc1ccc(OCCO)cc1,BD01101115,250mg,469.95,InStock,1879.8,1.0,0.0,0.0,0.0
2245697-88-3,"4-((6-Aminohexyl)oxy)-2-(2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione hydrochloride",Cl.NCCCCCCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01101120,50mg,384.15,InStock,7683.0,1.0,0.0,0.0,0.0
1311314-99-4,"2-(2,3-Dichlorophenyl)cyclopropan-1-amine hydrochloride",Cl.NC1CC1c1cccc(Cl)c1Cl,BD01101164,100mg,648.05,InStock,6480.5,1.0,0.0,0.0,0.0
927993-53-1,(1-(2-Methoxyphenyl)cyclopentyl)methanamine,COc1ccccc1C1(CN)CCCC1,BD01101476,50mg,1344.85,InStock,26897.0,1.0,0.0,0.0,0.0
323208-61-3,"4,4',4'',4'''-(Porphyrin-5,10,15,20-tetrayl)tetra(benzohydrazide)",NNC(=O)c1ccc(-c2c3nc(c(-c4ccc(C(=O)NN)cc4)c4ccc([nH]4)c(-c4ccc(C(=O)NN)cc4)c4nc(c(-c5ccc(C(=O)NN)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,BD01101786,50mg,620.75,InStock,12415.0,4.0,0.0,0.0,0.0
2288710-66-5,(4-(4-Methylthiazol-5-yl)phenyl)methanamine hydrochloride,Cc1ncsc1-c1ccc(CN)cc1.Cl,BD01101857,100mg,37.7,InStock,377.0,1.0,0.0,0.0,0.0
70624-18-9,Light Stabilizer-944 homopolymer,CC(C)(C)CC(C)(C)N.CC1(C)CC(NCCCCCCNC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1.Clc1nc(Cl)nc(Cl)n1,BD01101949,25g,37.7,InStock,1.51,1.0,0.0,0.0,0.0
60271-29-6,2-Amino-5-phenylthiophene-3-carbonitrile,N#Cc1cc(-c2ccccc2)sc1N,BD01102127,100mg,248.3,InStock,2483.0,1.0,0.0,0.0,0.0
2442565-22-0,(R)-2-(1-Aminoethyl)nicotinonitrile dihydrochloride,C[C@@H](N)c1ncccc1C#N.Cl.Cl,BD01102456,50mg,565.5,InStock,11310.0,1.0,0.0,0.0,0.0
1454848-00-0,(R)-Methyl 2-(1-((2-amino-5-bromopyridin-3-yl)oxy)ethyl)-4-fluorobenzoate,COC(=O)c1ccc(F)cc1[C@@H](C)Oc1cc(Br)cnc1N,BD01103001,250mg,198.25,InStock,793.0,1.0,0.0,0.0,0.0
2411219-35-5,3-(1-Aminoethyl)pyridin-2(1H)-one hydrochloride,CC(N)c1ccc[nH]c1=O.Cl,BD01103123,100mg,166.4,InStock,1664.0,1.0,0.0,0.0,0.0
1212154-58-9,(S)-1-(2-Chloro-4-fluorophenyl)ethan-1-amine,C[C@H](N)c1ccc(F)cc1Cl,BD01103162,100mg,556.4,InStock,5564.0,1.0,0.0,0.0,0.0
2195390-27-1,"[2'-(Amino-κN)[1,1'-biphenyl]-2-yl-κC][butylbis(1,1-dimethylethyl)phosphine](methanesulfonato-κO)Palladium",CCCCP(C(C)(C)C)C(C)(C)C.CS(=O)(=O)O.Nc1ccccc1-c1[c-]cccc1.[Pd],BD01103272,100mg,169.0,InStock,1690.0,1.0,0.0,0.0,0.0
2206608-00-4,1-(4-Chloro-2-fluoro-phenyl)-ethylamine hydrochloride,CC(N)c1ccc(Cl)cc1F.Cl,BD01103423,100mg,719.55,InStock,7195.5,1.0,0.0,0.0,0.0
146894-16-8,Guanosine 5'-phosphate disodium salt hydrate,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)[nH]1.O.[Na+].[Na+],BD01103428,5g,21.45,InStock,4.29,1.0,0.0,0.0,0.0
886365-96-4,(1-(3-(Trifluoromethyl)phenyl)cyclopropyl)methanamine,NCC1(c2cccc(C(F)(F)F)c2)CC1,BD01103556,25mg,1128.4,InStock,45136.0,1.0,0.0,0.0,0.0
77563-27-0,2-Methoxybenzo[d]thiazol-6-amine,COc1nc2ccc(N)cc2s1,BD01103782,100mg,452.4,InStock,4524.0,1.0,0.0,0.0,0.0
13755-95-8,"2,3-Diaminonaphthalene-1,4-dione",NC1=C(N)C(=O)c2ccccc2C1=O,BD01104076,100mg,72.8,InStock,728.0,2.0,0.0,0.0,0.0
1610767-01-5,tert-Butyl (S)-(1-(3-aminophenyl)ethyl)carbamate,C[C@H](NC(=O)OC(C)(C)C)c1cccc(N)c1,BD01104081,100mg,719.55,InStock,7195.5,1.0,0.0,0.0,0.0
3241-23-4,10-Nonadecanamine,CCCCCCCCCC(N)CCCCCCCCC,BD01104246,250mg,196.3,InStock,785.2,1.0,0.0,0.0,0.0
1896262-04-6,"(5-Fluoro-2,3-dihydrobenzofuran-4-yl)methanamine",NCc1c(F)ccc2c1CCO2,BD01104247,250mg,245.7,InStock,982.8,1.0,0.0,0.0,0.0
18600-41-4,3-Methoxypropan-1-amine hydrochloride,COCCCN.Cl,BD01104461,1g,68.25,InStock,68.25,1.0,0.0,0.0,0.0
2828431-91-8,"3-Amino-7-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)-2H-chromen-2-one",CC1(C)OB(c2ccc3cc(N)c(=O)oc3c2)OC1(C)C,BD01104706,100mg,1132.95,InStock,11329.5,1.0,0.0,0.0,0.0
1185156-19-7,"(1,4-Dioxan-2-yl)methanamine hydrochloride",Cl.NCC1COCCO1,BD01104738,100mg,117.65,InStock,1176.5,1.0,0.0,0.0,0.0
179741-60-7,"tert-Butyl N-(5-amino-2,4-difluorophenyl)carbamate",CC(C)(C)OC(=O)Nc1cc(N)c(F)cc1F,BD01105322,100mg,412.75,InStock,4127.5,1.0,0.0,0.0,0.0
2442597-50-2,2-(4-Methoxy-3-nitrophenyl)thiazol-4-amine,COc1ccc(-c2nc(N)cs2)cc1[N+](=O)[O-],BD01105420,100mg,153.4,InStock,1534.0,1.0,0.0,0.0,0.0
1352827-50-9,"4-Amino-2-(1-methyl-2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione",CN1C(=O)CCC(N2C(=O)c3cccc(N)c3C2=O)C1=O,BD01105464,100mg,252.2,InStock,2522.0,1.0,0.0,0.0,0.0
2203194-97-0,1-(3-Chloro-5-fluorophenyl)ethanamine hydrochloride,CC(N)c1cc(F)cc(Cl)c1.Cl,BD01105636,100mg,547.95,InStock,5479.5,1.0,0.0,0.0,0.0
1312703-30-2,"Dimethyl 2'-amino-[1,1':4',1''-terphenyl]-4,4''-dicarboxylate",COC(=O)c1ccc(-c2ccc(-c3ccc(C(=O)OC)cc3)c(N)c2)cc1,BD01105643,250mg,257.4,InStock,1029.6,1.0,0.0,0.0,0.0
398117-44-7,"3-Iodo-1H-pyrazolo[3,4-d]pyrimidine-4,6-diamine",Nc1nc(N)c2c(I)n[nH]c2n1,BD01105842,250mg,252.85,InStock,1011.4,2.0,0.0,0.0,0.0
165614-76-6,"2,3,6-Trimethyl-1H-indol-5-amine",Cc1cc2[nH]c(C)c(C)c2cc1N,BD01106027,100mg,529.1,InStock,5291.0,1.0,0.0,0.0,0.0
1391426-98-4,"(S)-1-(3-Chlorophenyl)-2,2,2-trifluoroethanamine hydrochloride",Cl.N[C@@H](c1cccc(Cl)c1)C(F)(F)F,BD01106105,100mg,1430.0,InStock,14300.0,1.0,0.0,0.0,0.0
69443-64-7,2-Hydroxy-4-methylbenzohydrazide,Cc1ccc(C(=O)NN)c(O)c1,BD01106490,250mg,95.55,InStock,382.2,1.0,0.0,0.0,0.0
1009-25-2,"5-Amino-2,3-dihydro-1H-isoindole-2-carbaldehyde",Nc1ccc2c(c1)CN(C=O)C2,BD01106543,50mg,510.25,InStock,10205.0,1.0,0.0,0.0,0.0
102789-79-7,2-Methylindolin-1-amine xhydrochloride,CC1Cc2ccccc2N1N.Cl,BD01106564,5g,27.3,InStock,5.46,1.0,0.0,0.0,0.0
2241594-26-1,"(R)-6-Bromo-1,2,3,4-tetrahydronaphthalen-1-amine hydrochloride",Cl.N[C@@H]1CCCc2cc(Br)ccc21,BD01106812,100mg,1098.5,InStock,10985.0,1.0,0.0,0.0,0.0
89030-95-5,"N2-(N-glycyl-L-histidyl)-L-Lysine, copper complex",NCCCCC(NC(=O)C(Cc1cnc[nH]1)NC(=O)CN)C(=O)[O-].[Cu+2],BD01106919,250mg,50.7,InStock,202.8,2.0,0.0,0.0,0.0
1504585-16-3,"(4-(1,2,2-Triphenylvinyl)phenyl)methanamine",NCc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,BD01106995,250mg,137.8,InStock,551.2,1.0,0.0,0.0,0.0
145317-11-9,"3-(8-(Aminomethyl)-6,7,8,9-tetrahydropyrido[1,2-a]indol-10-yl)-4-(1-methyl-1H-indol-3-yl)-1H-pyrrole-2,5-dione hydrochloride",Cl.Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CN)C4)C(=O)NC2=O)c2ccccc21,BD01107016,50mg,944.45,InStock,18889.0,1.0,0.0,0.0,0.0
2079895-42-2,"4-((6-([1,1'-Biphenyl]-3-yl)-7H-purin-2-yl)amino)benzenesulfonamide",NS(=O)(=O)c1ccc(Nc2nc(-c3cccc(-c4ccccc4)c3)c3[nH]cnc3n2)cc1,BD01107055,10mg,438.75,InStock,43875.0,1.0,0.0,0.0,0.0
1079656-93-1,(R)-1-(2-Fluoro-3-(trifluoromethyl)phenyl)ethanamine,C[C@@H](N)c1cccc(C(F)(F)F)c1F,BD01107313,25mg,481.0,InStock,19240.0,1.0,0.0,0.0,0.0
146958-06-7,Formimidamide hydrobromide,Br.N=CN,BD01107479,250mg,55.25,InStock,221.0,1.0,0.0,0.0,0.0
1383804-45-2,"3,5-Di(9H-carbazol-9-yl)benzohydrazide",NNC(=O)c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,BD01107600,100mg,231.4,InStock,2314.0,1.0,0.0,0.0,0.0
152219-88-0,"2',5'-Dimethyl-[1,1':4',1''-terphenyl]-4,4''-diamine",Cc1cc(-c2ccc(N)cc2)c(C)cc1-c1ccc(N)cc1,BD01107621,100mg,46.15,InStock,461.5,2.0,0.0,0.0,0.0
2227151-69-9,"2,5-Bis(allyloxy)terephthalohydrazide",C=CCOc1cc(C(=O)NN)c(OCC=C)cc1C(=O)NN,BD01107771,100mg,60.45,InStock,604.5,2.0,0.0,0.0,0.0
1191237-69-0,"(2R,3R,4S,5R)-2-(4-Aminopyrrolo[2,1-f][1,2,4]triazin-7-yl)-3,4-dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-carbonitrile",N#C[C@@]1(c2ccc3c(N)ncnn23)O[C@H](CO)[C@@H](O)[C@H]1O,BD01107866,100mg,55.25,InStock,552.5,1.0,0.0,0.0,0.0
1446113-23-0,"4-Amino-N-(1-((3-chloro-2-fluorophenyl)amino)-6-methylisoquinolin-5-yl)thieno[3,2-d]pyrimidine-7-carboxamide",Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12,BD01108180,10mg,468.0,InStock,46800.0,1.0,0.0,0.0,0.0
579515-63-2,3-((4-(Methyl(4-(3-(4-(trifluoromethoxy)phenyl)ureido)phenyl)amino)pyrimidin-2-yl)amino)benzenesulfonamide,CN(c1ccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1)c1ccnc(Nc2cccc(S(N)(=O)=O)c2)n1,BD01108295,25mg,302.9,InStock,12116.0,1.0,0.0,0.0,0.0
1502-47-2,"1,3,3a1,4,6,7,9-Heptaazaphenalene-2,5,8-triamine",N=c1nc2n3c(nc(N)nc3n1)NC(N)=N2,BD01108587,100mg,74.1,InStock,741.0,2.0,0.0,0.0,0.0
2225878-88-4,"(S)-6-Bromo-2,3-dihydrobenzofuran-3-amine hydrochloride",Cl.N[C@@H]1COc2cc(Br)ccc21,BD01108646,100mg,1628.9,InStock,16289.0,1.0,0.0,0.0,0.0
1017-42-1,1-(4-Aminobenzyl)pyridin-2(1H)-one,Nc1ccc(Cn2ccccc2=O)cc1,BD01108713,100mg,232.7,InStock,2327.0,1.0,0.0,0.0,0.0
2305369-00-8,"4-((2-Aminoethyl)amino)-2-(2,6-dioxopiperidin-3-yl)isoindoline-1,3-dione hydrochloride",Cl.NCCNc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,BD01108899,50mg,313.3,InStock,6266.0,1.0,0.0,0.0,0.0
16452-11-2,1-Chloronaphthalen-2-amine,Nc1ccc2ccccc2c1Cl,BD01109346,250mg,18.85,InStock,75.4,1.0,0.0,0.0,0.0
1293990-73-4,O-Pivaloylhydroxylamine trifluoromethanesulfonate,CC(C)(C)C(=O)ON.O=S(=O)(O)C(F)(F)F,BD01109358,1g,141.05,InStock,141.05,1.0,0.0,0.0,0.0
1044641-49-7,"(2R,3R)-Benzyl 3-amino-2-methylpiperidine-1-carboxylate",C[C@@H]1[C@H](N)CCCN1C(=O)OCc1ccccc1,BD01109368,100mg,63.7,InStock,637.0,1.0,0.0,0.0,0.0
1375474-54-6,3-(Hydrazinylmethyl)benzonitrile hydrochloride,Cl.N#Cc1cccc(CNN)c1,BD01109441,100mg,300.95,InStock,3009.5,1.0,0.0,0.0,0.0
2092184-10-4,5-Chloro-3-fluoro-2-iodoaniline,Nc1cc(Cl)cc(F)c1I,BD01109940,100mg,159.25,InStock,1592.5,1.0,0.0,0.0,0.0
474922-26-4,"Poly(oxy-1,2-ethanediyl), α-[(9R)-6-hydroxy-6-oxido-1,12-dioxo-9-[(1-oxooctadecyl)oxy]-5,7,11-trioxa-2-aza-6-phosphanonacos-1-yl]-ω-(2-aminoethoxy)-, ammonium salt",CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCNC(=O)OCCOCCN)OC(=O)CCCCCCCCCCCCCCCCC.N,BD01109971,100mg,334.1,InStock,3341.0,1.0,0.0,0.0,0.0
1279038-50-4,"(2R,4R)-tert-Butyl 4-amino-2-(hydroxymethyl)pyrrolidine-1-carboxylate hydrochloride",CC(C)(C)OC(=O)N1C[C@H](N)C[C@@H]1CO.Cl,BD01110193,100mg,296.4,InStock,2964.0,1.0,0.0,0.0,0.0
2355385-26-9,Methyl 5-amino-1H-indazole-3-carboxylate hydrochloride,COC(=O)c1n[nH]c2ccc(N)cc12.Cl,BD01110223,100mg,572.65,InStock,5726.5,1.0,0.0,0.0,0.0
63200-68-0,4-Aminobut-2-yn-1-ol,NCC#CCO,BD01110265,100mg,646.75,InStock,6467.5,1.0,0.0,0.0,0.0
65589-70-0,Acriflavine,C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.Nc1ccc2cc3ccc(N)cc3nc2c1.[Cl-],BD01110334,5g,73.45,InStock,14.69,4.0,0.0,0.0,0.0
1391431-04-1,(R)-2-Amino-2-(2-fluoro-5-methylphenyl)acetic acid hydrochloride,Cc1ccc(F)c([C@@H](N)C(=O)O)c1.Cl,BD01110433,100mg,1289.6,InStock,12896.0,1.0,0.0,0.0,0.0
1610471-69-6,"4,4,4,4-(1,3,6,8-Pyrenetetrayl)tetrakis[benzenamine]",Nc1ccc(-c2cc(-c3ccc(N)cc3)c3ccc4c(-c5ccc(N)cc5)cc(-c5ccc(N)cc5)c5ccc2c3c54)cc1,BD01110535,100mg,64.35,InStock,643.5,4.0,0.0,0.0,0.0
